,comment,keypoint,domain,label
16806,long buying process <SEP> negative,wasted time <SEP> negative,Automotive,0
16807,nice friendly staff <SEP> positive,impeccable service <SEP> positive,Restaurants,0
16808,reasonable prices <SEP> positive,very affordable price <SEP> positive,Restaurants,0
16809,great beet salad with goat cheese <SEP> positive,homemade pastas <SEP> positive,Restaurants,0
16810,quite parking <SEP> negative,classic music <SEP> positive,Restaurants,0
16811,better ballparks <SEP> positive,upbeat music <SEP> positive,Arts & Entertainment,0
16812,friendly hello <SEP> positive,excellent customer service <SEP> positive,Beauty & Spas,0
16813,great customer service department <SEP> positive,top - notch service <SEP> positive,Automotive,1
16814,loved atmosphere <SEP> positive,readily available parking <SEP> positive,Arts & Entertainment,0
16815,very nice sales person <SEP> positive,great customer service <SEP> positive,Automotive,0
16816,no problems place <SEP> positive,worst place <SEP> negative,Restaurants,0
16817,very good and fresh food <SEP> positive,wide selection of food <SEP> positive,Restaurants,1
16818,very friendly efficient staff <SEP> positive,best customer <SEP> positive,Automotive,0
16819,nice though presentation <SEP> positive,great atmosphere <SEP> positive,Restaurants,0
16820,great team service <SEP> positive,outstanding service <SEP> positive,Automotive,1
16821,great customer <SEP> positive,loyal customer <SEP> positive,Automotive,1
16822,absolutely fantastic customer service <SEP> positive,excellent customer service <SEP> positive,Restaurants,1
16823,very friendly haircut <SEP> positive,modern decor <SEP> positive,Beauty & Spas,0
16824,silly upgrade <SEP> negative,well above expectations pdq <SEP> positive,Restaurants,0
16825,cooked well meaty chicken <SEP> positive,excellent food <SEP> positive,Restaurants,0
16826,fantastic massage <SEP> positive,worst costumer <SEP> negative,Beauty & Spas,0
16827,very pleasant staffs <SEP> positive,clean shop <SEP> positive,Beauty & Spas,0
16828,best dealership <SEP> positive,efficient service department <SEP> positive,Automotive,0
16829,loud music <SEP> negative,great amenities <SEP> positive,Beauty & Spas,0
16830,really friendly and nice cashier <SEP> positive,super courteous staff <SEP> positive,Beauty & Spas,0
16831,good nail spa <SEP> positive,best pedicure <SEP> positive,Beauty & Spas,0
16832,good service <SEP> positive,dishonest people <SEP> negative,Automotive,0
16833,busiest malls <SEP> negative,clean rooms <SEP> positive,Beauty & Spas,0
16834,beautiful space <SEP> positive,crisp wings <SEP> positive,Restaurants,0
16835,great avocado shake <SEP> positive,spicy food <SEP> negative,Restaurants,0
16836,best movie theater <SEP> positive,fun family entertainment <SEP> positive,Arts & Entertainment,0
16837,beyond staff <SEP> positive,excellent service <SEP> positive,Arts & Entertainment,0
16838,hot food <SEP> positive,prepared food <SEP> positive,Restaurants,1
16839,great environment <SEP> positive,dirty place <SEP> negative,Restaurants,0
16840,great staffers <SEP> positive,outstanding service <SEP> positive,Automotive,0
16841,normal pricing <SEP> positive,over hyped expensive <SEP> negative,Restaurants,0
16842,disaster seating <SEP> negative,super comfortable seats <SEP> positive,Arts & Entertainment,0
16843,best mexican food places <SEP> positive,great mexican food <SEP> positive,Restaurants,1
16844,was great to deal dealer staff <SEP> positive,sub par service <SEP> negative,Automotive,0
16845,nice waitress <SEP> positive,extremely mediocre service <SEP> negative,Restaurants,0
16846,extremely fast service <SEP> positive,fast and clean service <SEP> positive,Restaurants,1
16847,high seat <SEP> positive,upbeat music <SEP> positive,Arts & Entertainment,0
16848,good call bobbie <SEP> positive,top - notch service <SEP> positive,Restaurants,0
16849,so bad service <SEP> negative,professional staff <SEP> positive,Restaurants,0
16850,enjoyed meals <SEP> positive,authentic korean food <SEP> positive,Restaurants,0
16851,decent prices <SEP> positive,over priced quality <SEP> negative,Restaurants,0
16852,clean decor inside <SEP> positive,fitting decor <SEP> positive,Restaurants,1
16853,great team service <SEP> positive,loyal customer <SEP> positive,Automotive,0
16854,always great food <SEP> positive,prepared food <SEP> positive,Restaurants,1
16855,very friendly and professional staff <SEP> positive,friendly and knowledgeable staff <SEP> positive,Beauty & Spas,1
16856,hard outside <SEP> positive,minor parking <SEP> negative,Restaurants,0
16857,packed theater <SEP> negative,family - friendly park <SEP> positive,Arts & Entertainment,0
16858,very professional manner <SEP> positive,very unprofessional service <SEP> negative,Automotive,0
16859,fantastic technician <SEP> positive,clean shop <SEP> positive,Beauty & Spas,0
16860,pretty jewelry <SEP> positive,too much noise <SEP> negative,Beauty & Spas,0
16861,strict security <SEP> negative,excellent affordable night out <SEP> positive,Arts & Entertainment,0
16862,impressed with lobster <SEP> positive,great family restaurant <SEP> positive,Restaurants,0
16863,amazing chef <SEP> positive,amazing service <SEP> positive,Restaurants,0
16864,great theatre <SEP> positive,comfortable sets <SEP> positive,Arts & Entertainment,0
16865,wonderful waitress <SEP> positive,prompt and efficient service <SEP> positive,Restaurants,0
16866,very genuine and friendly everyone <SEP> positive,great customer <SEP> positive,Beauty & Spas,0
16867,horrible massage <SEP> negative,too much noise <SEP> negative,Beauty & Spas,0
16868,best pizzas <SEP> positive,great sauces <SEP> positive,Restaurants,0
16869,great management <SEP> positive,perfect gem <SEP> positive,Restaurants,0
16870,very friendly bartender <SEP> positive,amazing service <SEP> positive,Restaurants,0
16871,fabulous spa <SEP> positive,great attention to <SEP> positive,Beauty & Spas,0
16872,amazing prices <SEP> positive,decent prices <SEP> positive,Restaurants,1
16873,welcoming staff <SEP> positive,great family run business <SEP> positive,Beauty & Spas,0
16874,awesome service department <SEP> positive,absolutely top notch service <SEP> positive,Automotive,1
16875,amazing venue <SEP> positive,readily available parking <SEP> positive,Arts & Entertainment,0
16876,strong attention to <SEP> positive,worst costumer <SEP> negative,Beauty & Spas,0
16877,patient everyone <SEP> positive,dishonest people <SEP> negative,Automotive,0
16878,poor management <SEP> negative,horrible customer service <SEP> negative,Automotive,0
16879,favorite morning spot <SEP> positive,fitting decor <SEP> positive,Restaurants,0
16880,favorite breakfast sandwich <SEP> positive,great soups <SEP> positive,Restaurants,0
16881,was stylist <SEP> positive,great customer <SEP> positive,Beauty & Spas,0
16882,great quality massage <SEP> positive,great artistry <SEP> positive,Beauty & Spas,0
16883,clean stadium <SEP> positive,great decor <SEP> positive,Arts & Entertainment,0
16884,a bit awful service <SEP> negative,extremely friendly staff <SEP> positive,Restaurants,0
16885,relatively expensive <SEP> negative,excellent value <SEP> positive,Beauty & Spas,0
16886,excellent staff <SEP> positive,excellent service <SEP> positive,Arts & Entertainment,0
16887,quite reasonable price <SEP> positive,excellent price <SEP> positive,Beauty & Spas,1
16888,a bit high prices <SEP> negative,excellent price <SEP> positive,Beauty & Spas,0
16889,amazing food <SEP> positive,good inexpensive food <SEP> positive,Arts & Entertainment,1
16890,above and beyond lash <SEP> positive,great conversationalist <SEP> positive,Beauty & Spas,0
16891,missing employees <SEP> negative,good customer service <SEP> positive,Beauty & Spas,0
16892,reasonably priced food <SEP> positive,over priced quality <SEP> negative,Restaurants,0
16893,right feel <SEP> positive,nice casino <SEP> positive,Arts & Entertainment,0
16894,always a good time <SEP> positive,fast and clean service <SEP> positive,Restaurants,0
16895,very greedy restaurant <SEP> negative,over priced quality <SEP> negative,Restaurants,0
16896,amazing rob <SEP> positive,great family fun <SEP> positive,Arts & Entertainment,0
16897,very unique flavor <SEP> positive,crisp wings <SEP> positive,Restaurants,0
16898,very friendly wait staff <SEP> positive,attentive service <SEP> positive,Restaurants,0
16899,loved local <SEP> positive,good inexpensive food <SEP> positive,Arts & Entertainment,0
16900,enjoyable experience <SEP> positive,best pedicure <SEP> positive,Beauty & Spas,0
16901,inexpensive experience <SEP> positive,reasonable prices <SEP> positive,Automotive,0
16902,pretty crappy bartenders <SEP> negative,overpriced for <SEP> negative,Restaurants,0
16903,courteous everybody <SEP> positive,very unprofessional service <SEP> negative,Automotive,0
16904,really pool <SEP> negative,good inexpensive food <SEP> positive,Arts & Entertainment,0
16905,enjoyed music selection <SEP> positive,terrible venues <SEP> negative,Arts & Entertainment,0
16906,perfectly salted food <SEP> positive,excellent food <SEP> positive,Restaurants,1
16907,appalling service <SEP> negative,best costumer service <SEP> positive,Restaurants,0
16908,beautiful grounds <SEP> positive,upbeat music <SEP> positive,Arts & Entertainment,0
16909,great service <SEP> positive,poor business practice <SEP> negative,Automotive,0
16910,nice family setting <SEP> positive,crisp wings <SEP> positive,Restaurants,0
16911,best overall <SEP> positive,modern decor <SEP> positive,Beauty & Spas,0
16912,never nice people <SEP> negative,best costumer service <SEP> positive,Restaurants,0
16913,loved price <SEP> positive,very competitive prices <SEP> positive,Automotive,0
16914,hard staff <SEP> positive,very unprofessional service <SEP> negative,Automotive,0
16915,clean and well - maintained standing area <SEP> positive,assigned seating <SEP> positive,Arts & Entertainment,0
16916,good service <SEP> positive,honest employees <SEP> positive,Automotive,0
16917,fully explained fees <SEP> positive,reasonable prices <SEP> positive,Automotive,0
16918,competitive pricing <SEP> positive,reasonable prices <SEP> positive,Automotive,0
16919,charming personality <SEP> positive,terrific picture <SEP> positive,Arts & Entertainment,0
16920,impressed with lobster <SEP> positive,great sauces <SEP> positive,Restaurants,0
16921,great theatre <SEP> positive,terrific picture <SEP> positive,Arts & Entertainment,0
16922,intimidate setting <SEP> negative,massive tourist trap <SEP> positive,Arts & Entertainment,0
16923,best artists <SEP> positive,great amenities <SEP> positive,Beauty & Spas,0
16924,very nicely decorated salon <SEP> positive,clean rooms <SEP> positive,Beauty & Spas,0
16925,always great live music <SEP> positive,great date night spot <SEP> positive,Restaurants,0
16926,favorite chicken - apple salad with avocado <SEP> positive,authentic korean food <SEP> positive,Restaurants,0
16927,most prompt service <SEP> positive,friendly and speedy service <SEP> positive,Restaurants,1
16928,incredibly polite movers <SEP> positive,very unprofessional service <SEP> negative,Automotive,0
16929,very fair price point <SEP> positive,great value for your money <SEP> positive,Restaurants,0
16930,amazing frontega chicken panini <SEP> positive,cold fries <SEP> negative,Restaurants,0
16931,wonderful staff <SEP> positive,very unprofessional service <SEP> negative,Automotive,0
16932,upscale french restaurant <SEP> positive,seasoned perfectly meat <SEP> positive,Restaurants,0
16933,warmly greeted <SEP> positive,excellent service <SEP> positive,Arts & Entertainment,0
16934,great time <SEP> positive,excellent affordable night out <SEP> positive,Arts & Entertainment,0
16935,fake nails <SEP> negative,best pedicures <SEP> positive,Beauty & Spas,0
16936,exciting night out <SEP> positive,comfortable electric recliners <SEP> positive,Arts & Entertainment,0
16937,was parking <SEP> negative,fun music <SEP> positive,Arts & Entertainment,0
16938,chill place <SEP> negative,sunny outdoor seating <SEP> positive,Restaurants,0
16939,wonderful waitress <SEP> positive,great and attentive service <SEP> positive,Restaurants,0
16940,desperate pedicure <SEP> negative,great detail <SEP> positive,Beauty & Spas,0
16941,the wedding soup <SEP> positive,great affordable food <SEP> positive,Restaurants,0
16942,check friendly service <SEP> positive,great and friendly service <SEP> positive,Restaurants,1
16943,great time <SEP> positive,big screens <SEP> positive,Arts & Entertainment,0
16944,helpful deals <SEP> positive,great customer <SEP> positive,Automotive,0
16945,soft bread <SEP> positive,great ramen <SEP> positive,Restaurants,0
16946,very friendly and attentive employees <SEP> positive,uncaring staff <SEP> negative,Arts & Entertainment,0
16947,impressed with lobster <SEP> positive,excellent enchiladas <SEP> positive,Restaurants,0
16948,enjoy salsa <SEP> positive,great affordable food <SEP> positive,Restaurants,0
16949,easy appointment <SEP> positive,great store selection <SEP> positive,Beauty & Spas,0
16950,very happy service <SEP> positive,attentive service <SEP> positive,Restaurants,1
16951,good up beat music <SEP> positive,crisp wings <SEP> positive,Restaurants,0
16952,nice installations <SEP> positive,skilled performers <SEP> positive,Arts & Entertainment,0
16953,huge onion <SEP> negative,good portions <SEP> positive,Restaurants,0
16954,super friendly employees <SEP> positive,honest employees <SEP> positive,Automotive,1
16955,outstanding customer service <SEP> positive,nice servers <SEP> positive,Restaurants,0
16956,better vida vida <SEP> positive,dirty water glasses <SEP> negative,Restaurants,0
16957,the wedding soup <SEP> positive,great late night grub spot <SEP> positive,Restaurants,0
16958,really nice staff <SEP> positive,knowledgeable servers <SEP> positive,Restaurants,0
16959,best service experiences <SEP> positive,great and attentive service <SEP> positive,Restaurants,1
16960,delish salmon salad <SEP> positive,great family restaurant <SEP> positive,Restaurants,0
16961,soft bread <SEP> positive,seasoned perfectly meat <SEP> positive,Restaurants,0
16962,really good icees <SEP> positive,below quality beverages <SEP> negative,Arts & Entertainment,0
16963,really good stuff <SEP> positive,readily available parking <SEP> positive,Arts & Entertainment,0
16964,strict security <SEP> negative,comfortable electric recliners <SEP> positive,Arts & Entertainment,0
16965,lovely owners <SEP> positive,clean shop <SEP> positive,Beauty & Spas,0
16966,very helpful with server <SEP> positive,superior service <SEP> positive,Restaurants,0
16967,generous helpings guacamole <SEP> positive,great brisket <SEP> positive,Restaurants,0
16968,pretty crappy bartenders <SEP> negative,outstanding customer service <SEP> positive,Restaurants,0
16969,amazing owner <SEP> positive,great staff <SEP> positive,Beauty & Spas,0
16970,decent sound <SEP> positive,nice casino <SEP> positive,Arts & Entertainment,0
16971,very friendly & polite driver <SEP> positive,top - notch service <SEP> positive,Automotive,0
16972,good service <SEP> positive,down to earth staff <SEP> positive,Restaurants,0
16973,fairly busy restaurant <SEP> negative,fast and clean service <SEP> positive,Restaurants,0
16974,could not be any better service <SEP> negative,impeccable service <SEP> positive,Restaurants,0
16975,very modern restaurant <SEP> positive,minor parking <SEP> negative,Restaurants,0
16976,quick and efficient service <SEP> positive,very unprofessional service <SEP> negative,Automotive,0
16977,perfect toes <SEP> positive,great amenities <SEP> positive,Beauty & Spas,0
16978,recommend museum <SEP> positive,good find <SEP> positive,Arts & Entertainment,0
16979,poor service <SEP> negative,efficient service department <SEP> positive,Automotive,0
16980,very nice location <SEP> positive,great location <SEP> positive,Restaurants,1
16981,entertaining shows <SEP> positive,fun music <SEP> positive,Arts & Entertainment,0
16982,many selection salads <SEP> positive,addictive sandwiches <SEP> negative,Restaurants,0
16983,overhead covering covered <SEP> negative,beautiful car <SEP> positive,Automotive,0
16984,amazing buffet <SEP> positive,good inexpensive food <SEP> positive,Arts & Entertainment,0
16985,usually good food <SEP> positive,prepared food <SEP> positive,Restaurants,1
16986,great little nail salon <SEP> positive,good customer service <SEP> positive,Beauty & Spas,0
16987,wonderful service <SEP> positive,always great service <SEP> positive,Restaurants,1
16988,unique dining experience <SEP> positive,perfectly seasoned fries <SEP> positive,Restaurants,0
16989,very courteous server <SEP> positive,prompt and efficient service <SEP> positive,Restaurants,0
16990,favorite memories <SEP> positive,disastrous experience <SEP> negative,Arts & Entertainment,0
16991,lively vibe <SEP> positive,great decor <SEP> positive,Arts & Entertainment,0
16992,wonderful staff <SEP> positive,honest employees <SEP> positive,Automotive,0
16993,hard staff <SEP> positive,sub par service <SEP> negative,Automotive,0
16994,very great staff <SEP> positive,efficient service department <SEP> positive,Automotive,0
16995,awesome server <SEP> positive,friendly waitress <SEP> positive,Restaurants,0
16996,concern belongings <SEP> negative,worst car buying experience <SEP> negative,Automotive,0
16997,tasty ribs <SEP> positive,great mexican food <SEP> positive,Restaurants,0
16998,pretty fun indoor mini golf <SEP> positive,great family outing <SEP> positive,Arts & Entertainment,0
16999,best authentic korean food <SEP> positive,consistently quality food <SEP> positive,Restaurants,1
17000,very nice and professional manager <SEP> positive,impeccable customer service <SEP> positive,Automotive,0
17001,appalling service <SEP> negative,friendly waitress <SEP> positive,Restaurants,0
17002,old bread <SEP> negative,fresh salads <SEP> positive,Restaurants,0
17003,really good variety show <SEP> positive,big screens <SEP> positive,Arts & Entertainment,0
17004,awesome chicken pesto <SEP> positive,authentic korean food <SEP> positive,Restaurants,0
17005,beautiful lashes <SEP> positive,clean rooms <SEP> positive,Beauty & Spas,0
17006,pretty quick food <SEP> positive,great food <SEP> positive,Restaurants,1
17007,awesome customer service <SEP> positive,amazing service <SEP> positive,Restaurants,1
17008,always top notch customer service <SEP> positive,friendly and attentive concessions <SEP> positive,Arts & Entertainment,0
17009,"quick , friendly service <SEP> positive",impeccable service <SEP> positive,Restaurants,1
17010,on point everything <SEP> positive,great date night spot <SEP> positive,Restaurants,0
17011,very friendly service <SEP> positive,excellent service <SEP> positive,Arts & Entertainment,1
17012,decent food <SEP> positive,always delicious food <SEP> positive,Restaurants,1
17013,appropriate space <SEP> negative,minor parking <SEP> negative,Restaurants,0
17014,highest service <SEP> negative,friendly and speedy service <SEP> positive,Restaurants,0
17015,very greedy restaurant <SEP> negative,great value for <SEP> positive,Restaurants,0
17016,very friendly and accommodating everyone <SEP> positive,great service <SEP> positive,Beauty & Spas,0
17017,strong attention to <SEP> positive,professional environment <SEP> positive,Beauty & Spas,0
17018,always treated staff <SEP> positive,outstanding service <SEP> positive,Automotive,0
17019,leah massage therapist <SEP> positive,great service <SEP> positive,Beauty & Spas,0
17020,amazing quality of the wax <SEP> positive,great quality work <SEP> positive,Beauty & Spas,0
17021,beautifully resort <SEP> positive,great amenities <SEP> positive,Beauty & Spas,0
17022,amazing pool party <SEP> positive,good inexpensive food <SEP> positive,Arts & Entertainment,0
17023,incredible service <SEP> positive,poor business practice <SEP> negative,Automotive,0
17024,friendly receptionist <SEP> positive,best attention to <SEP> positive,Beauty & Spas,0
17025,nice experience <SEP> positive,clean facilities <SEP> positive,Automotive,0
17026,sweetest gentleman <SEP> positive,poor business practice <SEP> negative,Automotive,0
17027,great team service <SEP> positive,top - notch service <SEP> positive,Automotive,1
17028,really great staff <SEP> positive,totally affordable and pleasant staff <SEP> positive,Beauty & Spas,1
17029,great price <SEP> positive,over hyped expensive <SEP> negative,Restaurants,0
17030,always great food <SEP> positive,great affordable food <SEP> positive,Restaurants,1
17031,high expectations place <SEP> positive,disastrous experience <SEP> negative,Arts & Entertainment,0
17032,yummy seafood pancake <SEP> positive,authentic korean food <SEP> positive,Restaurants,0
17033,great feet massage <SEP> positive,soothing lighting <SEP> positive,Beauty & Spas,0
17034,favorite coffee shop <SEP> positive,great local coffee shop <SEP> positive,Arts & Entertainment,1
17035,loved jajangmyun <SEP> positive,great for night time snackers <SEP> positive,Restaurants,0
17036,honest customer service <SEP> positive,polite staff <SEP> positive,Automotive,0
17037,poor management <SEP> negative,outstanding customer service <SEP> positive,Automotive,0
17038,very helpful and friendly <SEP> positive,very professional staff <SEP> positive,Beauty & Spas,0
17039,decent setup <SEP> positive,expensive parking <SEP> negative,Arts & Entertainment,0
17040,always been wonderful service <SEP> positive,extremely friendly staff <SEP> positive,Restaurants,0
17041,always great wings <SEP> positive,great atmosphere <SEP> positive,Restaurants,0
17042,extremely friendly staff <SEP> positive,great customer <SEP> positive,Beauty & Spas,0
17043,really great communication <SEP> positive,thoroughly enjoyed massage <SEP> positive,Beauty & Spas,0
17044,wonderful french food <SEP> positive,wide selection of food <SEP> positive,Restaurants,1
17045,lukewarm food <SEP> positive,great affordable food <SEP> positive,Restaurants,1
17046,extremely friendly and accommodating staff <SEP> positive,excellent customer service <SEP> positive,Beauty & Spas,0
17047,enjoy theatre <SEP> positive,big screens <SEP> positive,Arts & Entertainment,0
17048,amazing motown setlist <SEP> positive,huge tourist trap <SEP> positive,Arts & Entertainment,0
17049,very reasonable deal <SEP> positive,reasonably priced <SEP> positive,Automotive,0
17050,wonderful french food <SEP> positive,consistently quality food <SEP> positive,Restaurants,1
17051,very comfortable place <SEP> positive,comfy recliners <SEP> positive,Arts & Entertainment,0
17052,great bulgogi fries <SEP> positive,wilted lettuce <SEP> negative,Restaurants,0
17053,awesome waiter <SEP> positive,nice servers <SEP> positive,Restaurants,0
17054,always very friendly staff <SEP> positive,lovely service <SEP> positive,Restaurants,0
17055,very friendly and going server <SEP> positive,impeccable service <SEP> positive,Restaurants,0
17056,wonderful dealer <SEP> positive,poor customer service <SEP> negative,Automotive,0
17057,love ambience <SEP> positive,great ambience <SEP> positive,Restaurants,1
17058,impressed with lobster <SEP> positive,great mexican food <SEP> positive,Restaurants,0
17059,appreciate proffesionalism <SEP> positive,worst car buying experience <SEP> negative,Automotive,0
17060,far better water show <SEP> positive,great local coffee shop <SEP> positive,Arts & Entertainment,0
17061,great service <SEP> positive,loyal customer <SEP> positive,Automotive,0
17062,extremely friendly and accommodating staff <SEP> positive,clean shop <SEP> positive,Beauty & Spas,0
17063,decent music <SEP> positive,massive tourist trap <SEP> positive,Arts & Entertainment,0
17064,fair price <SEP> positive,over hyped expensive <SEP> negative,Restaurants,0
17065,happy customer <SEP> positive,good service <SEP> positive,Automotive,0
17066,pretty good museum store <SEP> positive,skilled performers <SEP> positive,Arts & Entertainment,0
17067,highest service <SEP> negative,amazing service <SEP> positive,Restaurants,0
17068,strong hands <SEP> positive,great artistry <SEP> positive,Beauty & Spas,0
17069,professional and efficient christian <SEP> positive,good service <SEP> positive,Automotive,0
17070,far too long togo <SEP> negative,always on point service <SEP> positive,Restaurants,0
17071,professional service <SEP> positive,great customer <SEP> positive,Automotive,0
17072,friendly waiter <SEP> positive,lovely service <SEP> positive,Restaurants,0
17073,ridiculously fun experience <SEP> positive,nice casino <SEP> positive,Arts & Entertainment,0
17074,amazing master artist <SEP> positive,great staff <SEP> positive,Beauty & Spas,0
17075,tender osso bucco <SEP> positive,consistently quality food <SEP> positive,Restaurants,0
17076,professional technicians <SEP> positive,professional and friendly staff <SEP> positive,Beauty & Spas,0
17077,terrible service department <SEP> negative,horrible customer service <SEP> negative,Automotive,0
17078,really bad service <SEP> negative,worst service <SEP> negative,Automotive,1
17079,boarded up businesses <SEP> negative,scenic vistas <SEP> positive,Arts & Entertainment,0
17080,super friendly person <SEP> positive,friendly and thorough gina <SEP> positive,Beauty & Spas,0
17081,very nice everyone <SEP> positive,great family run business <SEP> positive,Beauty & Spas,0
17082,pumping music <SEP> negative,big screens <SEP> positive,Arts & Entertainment,0
17083,love sea creatures <SEP> positive,great family outing <SEP> positive,Arts & Entertainment,0
17084,great outdoor atmosphere <SEP> positive,great bar <SEP> positive,Arts & Entertainment,0
17085,always friendly and helpful staff <SEP> positive,"friendly , efficient service <SEP> positive",Restaurants,0
17086,higher quality <SEP> positive,sunny outdoor seating <SEP> positive,Restaurants,0
17087,super friendly person <SEP> positive,great service <SEP> positive,Beauty & Spas,0
17088,active architectural program <SEP> positive,great singing <SEP> positive,Arts & Entertainment,0
17089,filthy theater <SEP> negative,great singing <SEP> positive,Arts & Entertainment,0
17090,always great staff <SEP> positive,great staff <SEP> positive,Beauty & Spas,1
17091,helpful staff <SEP> positive,friendly and speedy service <SEP> positive,Restaurants,0
17092,very nice and relaxing ambiance <SEP> positive,great date night spot <SEP> positive,Restaurants,0
17093,hands on owner <SEP> positive,down to earth staff <SEP> positive,Restaurants,0
17094,friendly staff <SEP> positive,well - managed <SEP> positive,Beauty & Spas,0
17095,great locally owned spot <SEP> positive,over hyped expensive <SEP> negative,Restaurants,0
17096,terrific informal dining venue <SEP> positive,great neighborhood restaurant <SEP> positive,Restaurants,0
17097,recommend movie unbroken <SEP> positive,great place <SEP> positive,Arts & Entertainment,0
17098,great local spot <SEP> positive,best wings <SEP> positive,Restaurants,0
17099,canned mexican restraunt <SEP> negative,homemade pastas <SEP> positive,Restaurants,0
17100,decent prices <SEP> positive,great price <SEP> positive,Beauty & Spas,0
17101,enjoyable night out <SEP> positive,cheap fun entertainment <SEP> positive,Arts & Entertainment,0
17102,very thorough staff <SEP> positive,helpful staff <SEP> positive,Automotive,1
17103,prompt pickup <SEP> positive,polite staff <SEP> positive,Automotive,0
17104,informative lash professionals <SEP> positive,great staff <SEP> positive,Beauty & Spas,0
17105,good experience <SEP> positive,engaging show <SEP> positive,Arts & Entertainment,0
17106,excellent though food <SEP> positive,consistently quality food <SEP> positive,Restaurants,1
17107,nice installations <SEP> positive,family - friendly park <SEP> positive,Arts & Entertainment,0
17108,unlimited tacos <SEP> positive,wide selection of food <SEP> positive,Restaurants,0
17109,good condition home <SEP> negative,beautiful view <SEP> positive,Arts & Entertainment,0
17110,super impressive scoreboard <SEP> positive,skilled performers <SEP> positive,Arts & Entertainment,0
17111,great design <SEP> positive,modern decor <SEP> positive,Beauty & Spas,0
17112,really busy place <SEP> negative,expensive parking <SEP> negative,Arts & Entertainment,0
17113,favorite person <SEP> positive,fraudulent place <SEP> negative,Automotive,0
17114,trash service <SEP> negative,extremely professional service <SEP> positive,Restaurants,0
17115,loved work <SEP> positive,astonishing gym <SEP> positive,Beauty & Spas,0
17116,awesome sweet potato fries <SEP> positive,great korean fusion <SEP> positive,Restaurants,0
17117,active architectural program <SEP> positive,engaging show <SEP> positive,Arts & Entertainment,0
17118,perfect service <SEP> positive,professional staff <SEP> positive,Restaurants,0
17119,nice receptionist <SEP> positive,clean shop <SEP> positive,Beauty & Spas,0
17120,extremely helpful waiter <SEP> positive,friendly service <SEP> positive,Restaurants,0
17121,mixed clientele <SEP> positive,friendly dealers <SEP> positive,Arts & Entertainment,0
17122,best bartender <SEP> positive,friendly and helpful waitress <SEP> positive,Restaurants,0
17123,wonderful flavor <SEP> positive,sunny outdoor seating <SEP> positive,Restaurants,0
17124,hit and miss customer service <SEP> negative,horrible customer service <SEP> negative,Arts & Entertainment,1
17125,tremendously friendly people <SEP> positive,dishonest people <SEP> negative,Automotive,0
17126,tremendously friendly people <SEP> positive,terrible customer service <SEP> negative,Automotive,0
17127,fun posting <SEP> positive,stellar customer service <SEP> positive,Restaurants,0
17128,good theater <SEP> positive,beautiful view <SEP> positive,Arts & Entertainment,0
17129,appreciated customers <SEP> positive,commendable patience <SEP> positive,Automotive,0
17130,really great staff <SEP> positive,friendly staff <SEP> positive,Beauty & Spas,1
17131,med bone in <SEP> positive,lacked seasoning king crab legs <SEP> negative,Restaurants,0
17132,pretty good service <SEP> positive,outstanding customer service <SEP> positive,Restaurants,0
17133,good wings <SEP> positive,fitting decor <SEP> positive,Restaurants,0
17134,was stylist <SEP> positive,friendly and knowledgeable staff <SEP> positive,Beauty & Spas,0
17135,meh ' customer service <SEP> negative,horrible customer service <SEP> negative,Arts & Entertainment,1
17136,personable nails <SEP> positive,totally affordable and pleasant staff <SEP> positive,Beauty & Spas,0
17137,super long wait <SEP> negative,top notch service <SEP> positive,Beauty & Spas,0
17138,disgusting human fountain <SEP> negative,great family outing <SEP> positive,Arts & Entertainment,0
17139,friendly drivers <SEP> positive,worst service <SEP> negative,Automotive,0
17140,fun time <SEP> positive,love seats <SEP> positive,Arts & Entertainment,0
17141,poor service <SEP> negative,very unprofessional service <SEP> negative,Automotive,1
17142,down hill staffs <SEP> negative,fast and clean service <SEP> positive,Restaurants,0
17143,tasty ribs <SEP> positive,wonderful restaurant <SEP> positive,Restaurants,0
17144,very friendly and helpful wait staff <SEP> positive,amazing service <SEP> positive,Restaurants,0
17145,always great staff <SEP> positive,professional and friendly staff <SEP> positive,Beauty & Spas,1
17146,perfect food <SEP> positive,good food <SEP> positive,Restaurants,1
17147,much better service <SEP> negative,extremely mediocre service <SEP> negative,Restaurants,1
17148,always been nice and welcoming staff <SEP> positive,great staff <SEP> positive,Beauty & Spas,1
17149,always good food <SEP> positive,great food <SEP> positive,Restaurants,1
17150,awesome chicken pesto <SEP> positive,wonderful restaurant <SEP> positive,Restaurants,0
17151,always friendly and efficient staff <SEP> positive,hit or miss service <SEP> negative,Restaurants,0
17152,worst customer service experience <SEP> negative,absolutely top notch service <SEP> positive,Automotive,0
17153,very reasonably priced food <SEP> positive,great family outing <SEP> positive,Arts & Entertainment,0
17154,very accomodating staff <SEP> positive,great customer <SEP> positive,Beauty & Spas,0
17155,best birthday <SEP> positive,too much noise <SEP> negative,Beauty & Spas,0
17156,awesome sweet potato fries <SEP> positive,cooked poorly burger <SEP> negative,Restaurants,0
17157,amazing customer service <SEP> positive,good service <SEP> positive,Automotive,1
17158,isolated experience <SEP> negative,minor parking <SEP> negative,Restaurants,0
17159,absolutely amazing host <SEP> positive,friendly dealers <SEP> positive,Arts & Entertainment,0
17160,love show <SEP> positive,terrible venues <SEP> negative,Arts & Entertainment,0
