,comment,keypoint,domain,label
17675,expensive hair cut <SEP> negative,best pedicure <SEP> positive,Beauty & Spas,0
17676,welcoming staff <SEP> positive,super friendly staff <SEP> positive,Arts & Entertainment,1
17677,separated couches <SEP> negative,comfy beds <SEP> positive,Hotels,0
17678,fairly reasonable rate <SEP> positive,pricey valet parking <SEP> positive,Hotels,0
17679,quite nice movie theatre <SEP> positive,excellent affordable night out <SEP> positive,Arts & Entertainment,0
17680,recommended car dealership <SEP> positive,worst car buying experience <SEP> negative,Automotive,0
17681,loud music <SEP> negative,clean rooms <SEP> positive,Beauty & Spas,0
17682,nice samsung tv <SEP> positive,great setting <SEP> positive,Hotels,0
17683,awesome fate <SEP> positive,great decor <SEP> positive,Arts & Entertainment,0
17684,friendly hotel staff <SEP> positive,extremely accommodating staff <SEP> positive,Hotels,1
17685,very trendy place <SEP> positive,great setting <SEP> positive,Hotels,0
17686,cute female <SEP> positive,amazing customer <SEP> positive,Automotive,0
17687,nice samsung tv <SEP> positive,horrible parking <SEP> negative,Hotels,0
17688,really nice spa <SEP> positive,modern decor <SEP> positive,Beauty & Spas,0
17689,great customer service experience <SEP> positive,outstanding service <SEP> positive,Automotive,1
17690,extremely nice and everyone <SEP> positive,dishonest people <SEP> negative,Automotive,0
17691,nicely located hotel <SEP> positive,very dated furniture <SEP> negative,Hotels,0
17692,very rooms <SEP> positive,clean comfortable rooms <SEP> positive,Hotels,1
17693,generally good experience <SEP> positive,nice rooms <SEP> positive,Hotels,0
17694,very personable staff <SEP> positive,friendly staff <SEP> positive,Beauty & Spas,1
17695,friendly hotel staff <SEP> positive,very attentive staff <SEP> positive,Hotels,1
17696,loved experience <SEP> positive,nice casino <SEP> positive,Arts & Entertainment,0
17697,far better water show <SEP> positive,great coffee recommendations <SEP> positive,Arts & Entertainment,0
17698,great little convenience store on site <SEP> positive,family friendly place <SEP> positive,Hotels,0
17699,amazing stylist <SEP> positive,thoroughly enjoyed massage <SEP> positive,Beauty & Spas,0
17700,mild inconvenience internet <SEP> negative,above and beyond staff <SEP> positive,Hotels,0
17701,friendly and outgoing staff <SEP> positive,great family run business <SEP> positive,Beauty & Spas,0
17702,really friendly and nice cashier <SEP> positive,friendly and knowledgeable staff <SEP> positive,Beauty & Spas,0
17703,best pedi <SEP> positive,best massage <SEP> positive,Beauty & Spas,0
17704,super friendly and courteous staff <SEP> positive,above and beyond staff <SEP> positive,Hotels,1
17705,spotless inside <SEP> negative,beautiful car <SEP> positive,Automotive,0
17706,very nice hotel staffs <SEP> positive,helpful and caring staff <SEP> positive,Hotels,1
17707,leather seats <SEP> negative,super comfortable seats <SEP> positive,Arts & Entertainment,0
17708,spot on massage <SEP> positive,great artistry <SEP> positive,Beauty & Spas,0
17709,legit beds <SEP> positive,clean hotel <SEP> positive,Hotels,0
17710,proper parking lot <SEP> negative,comfortable electric recliners <SEP> positive,Arts & Entertainment,0
17711,honest shop <SEP> negative,impeccable customer service <SEP> positive,Automotive,0
17712,little tables <SEP> positive,comfortable beds <SEP> positive,Hotels,0
17713,outstanding spa <SEP> positive,broken pool fountains <SEP> negative,Hotels,0
17714,good conversation <SEP> positive,great quality work <SEP> positive,Beauty & Spas,0
17715,peaceful place <SEP> positive,family friendly place <SEP> positive,Hotels,1
17716,quality service <SEP> positive,dishonest people <SEP> negative,Automotive,0
17717,phenomenal massage <SEP> positive,modern decor <SEP> positive,Beauty & Spas,0
17718,top - notch band <SEP> positive,close and easy parking <SEP> positive,Arts & Entertainment,0
17719,fine hotel room <SEP> positive,great for business travel <SEP> positive,Hotels,0
17720,quick service <SEP> positive,wasted time <SEP> negative,Automotive,0
17721,never doing this place <SEP> positive,worst car buying experience <SEP> negative,Automotive,0
17722,terrific stylist <SEP> positive,astonishing gym <SEP> positive,Beauty & Spas,0
17723,beyond filthy windows <SEP> negative,luxurious lodging <SEP> positive,Hotels,0
17724,recently renovated rooms <SEP> negative,a little outdated rooms <SEP> negative,Hotels,1
17725,outstanding tour guide <SEP> positive,great staff <SEP> positive,Arts & Entertainment,0
17726,always nice staff <SEP> positive,helpful staff <SEP> positive,Automotive,1
17727,nicely decorated <SEP> positive,great conversationalist <SEP> positive,Beauty & Spas,0
17728,absolutely horrible customer service <SEP> negative,great customer <SEP> positive,Automotive,0
17729,vintage style decor in <SEP> positive,clean everything <SEP> positive,Hotels,0
17730,incredibly thin walls <SEP> negative,spacious rooms <SEP> positive,Hotels,0
17731,very attentive stylist <SEP> positive,super courteous staff <SEP> positive,Beauty & Spas,0
17732,happy staff <SEP> positive,good customer service <SEP> positive,Beauty & Spas,0
17733,cool movies <SEP> positive,cheap fun entertainment <SEP> positive,Arts & Entertainment,0
17734,flooded bathroom <SEP> negative,great local coffee shop <SEP> positive,Arts & Entertainment,0
17735,modest service <SEP> positive,commendable patience <SEP> positive,Automotive,0
17736,very friendly staff <SEP> positive,super friendly staff <SEP> positive,Arts & Entertainment,1
17737,cool tunnel <SEP> positive,beautiful view <SEP> positive,Arts & Entertainment,0
17738,much fun place <SEP> positive,massive tourist trap <SEP> positive,Arts & Entertainment,0
17739,was stylist <SEP> positive,super courteous staff <SEP> positive,Beauty & Spas,0
17740,smooth and easy check in <SEP> positive,very fast wifi <SEP> positive,Hotels,0
17741,always good customer service <SEP> positive,excellent service <SEP> positive,Arts & Entertainment,1
17742,very friendly and eager to staff <SEP> positive,efficient staff <SEP> positive,Hotels,1
17743,extremely low offer <SEP> negative,reasonably priced <SEP> positive,Automotive,0
17744,enjoyed music selection <SEP> positive,comfortable electric recliners <SEP> positive,Arts & Entertainment,0
17745,really nice and helpful staff <SEP> positive,helpful and caring staff <SEP> positive,Hotels,1
17746,friendly everyone <SEP> positive,very attentive staff <SEP> positive,Hotels,0
17747,decent prices <SEP> positive,reasonable pricing <SEP> positive,Beauty & Spas,0
17748,fantastic salesmen <SEP> positive,polite staff <SEP> positive,Automotive,0
17749,high expectation for waitresses <SEP> positive,super friendly staff <SEP> positive,Arts & Entertainment,0
17750,awesome everyone <SEP> positive,best pedicures <SEP> positive,Beauty & Spas,0
17751,lovely rooms <SEP> positive,clean hotel <SEP> positive,Hotels,0
17752,good coffee <SEP> positive,great coffee recommendations <SEP> positive,Arts & Entertainment,0
17753,active architectural program <SEP> positive,nice casino <SEP> positive,Arts & Entertainment,0
17754,great customer service department <SEP> positive,commendable patience <SEP> positive,Automotive,0
17755,very pleased service <SEP> positive,terrible customer service <SEP> negative,Automotive,0
17756,disappointed movie theatre <SEP> negative,great audience interaction <SEP> positive,Arts & Entertainment,0
17757,relaxing luscious <SEP> positive,spacious rooms <SEP> positive,Hotels,0
17758,active nightlife <SEP> negative,horrible parking <SEP> negative,Hotels,0
17759,wonderful customer service <SEP> positive,professional and friendly staff <SEP> positive,Beauty & Spas,0
17760,high beds <SEP> negative,always comfortable beds <SEP> positive,Hotels,0
17761,wonderful visit <SEP> positive,massive tourist trap <SEP> positive,Arts & Entertainment,0
17762,no repair <SEP> positive,worst car buying experience <SEP> negative,Automotive,0
17763,fantastic room <SEP> positive,clean room <SEP> positive,Hotels,1
17764,frustrated treatment <SEP> negative,helpful staff <SEP> positive,Automotive,0
17765,very nice general manager <SEP> positive,great customer service <SEP> positive,Automotive,0
17766,friendly employees <SEP> positive,very unprofessional service <SEP> negative,Automotive,0
17767,very friendly employees <SEP> positive,poor freaking customer service <SEP> negative,Hotels,0
17768,bad shape hotel <SEP> negative,very comfortable rooms <SEP> positive,Hotels,0
17769,loved experience <SEP> positive,upbeat music <SEP> positive,Arts & Entertainment,0
17770,worth scenery <SEP> positive,too expensive restaurant <SEP> negative,Hotels,0
17771,great ambiance <SEP> positive,modern decor <SEP> positive,Beauty & Spas,0
17772,very annoying music <SEP> negative,huge tourist trap <SEP> positive,Arts & Entertainment,0
17773,friendly and efficient staff overall <SEP> positive,outstanding customer service <SEP> positive,Automotive,0
17774,gorgeous makeup <SEP> positive,great attention to <SEP> positive,Beauty & Spas,0
17775,beautiful dream <SEP> positive,family - friendly park <SEP> positive,Arts & Entertainment,0
17776,best massage therapist <SEP> positive,friendly and thorough gina <SEP> positive,Beauty & Spas,0
17777,die for place <SEP> positive,family oriented place <SEP> positive,Hotels,1
17778,cleaner sunday nights <SEP> positive,fun music <SEP> positive,Arts & Entertainment,0
17779,recommend place <SEP> positive,fraudulent place <SEP> negative,Automotive,0
17780,always very friendly and helpful staff <SEP> positive,mixed clientele <SEP> negative,Hotels,0
17781,really busy place <SEP> negative,cheap fun entertainment <SEP> positive,Arts & Entertainment,0
17782,very nice everyone <SEP> positive,friendly and attentive management <SEP> positive,Hotels,0
17783,very informative check in staff <SEP> positive,efficient staff <SEP> positive,Hotels,0
17784,suckssssss parking <SEP> negative,a little outdated rooms <SEP> negative,Hotels,0
17785,wonderful projections <SEP> positive,readily available parking <SEP> positive,Arts & Entertainment,0
17786,attentive and friendly staff <SEP> positive,worst customer service experience <SEP> negative,Hotels,0
17787,down to earth dudes <SEP> positive,friendly and helpful staff <SEP> positive,Arts & Entertainment,0
17788,friendly hello <SEP> positive,filthy facility <SEP> negative,Beauty & Spas,0
17789,best value for the money <SEP> positive,pricey valet parking <SEP> positive,Hotels,0
17790,very swag lounge <SEP> negative,great coffee recommendations <SEP> positive,Arts & Entertainment,0
17791,positive experiences <SEP> positive,professional environment <SEP> positive,Beauty & Spas,0
17792,gorgeous corner room <SEP> positive,outdated carpet <SEP> negative,Hotels,0
17793,broken chair <SEP> negative,understaffed front desk <SEP> negative,Hotels,0
17794,fascinating story <SEP> positive,terrific picture <SEP> positive,Arts & Entertainment,0
17795,nice and respectful players <SEP> positive,excellent service <SEP> positive,Arts & Entertainment,0
17796,pretty decent price <SEP> positive,too expensive restaurant <SEP> negative,Hotels,0
17797,familiar chain stores <SEP> negative,best attention to <SEP> positive,Beauty & Spas,0
17798,incredibly knowledgable folks <SEP> positive,very unprofessional service <SEP> negative,Automotive,0
17799,great hair designing <SEP> positive,best pedicures <SEP> positive,Beauty & Spas,0
17800,friendly and welcoming staff <SEP> positive,super courteous staff <SEP> positive,Hotels,1
17801,cool tunnel <SEP> positive,skilled performers <SEP> positive,Arts & Entertainment,0
17802,kind gentleman <SEP> positive,great customer <SEP> positive,Hotels,0
17803,good condition home <SEP> negative,big screens <SEP> positive,Arts & Entertainment,0
17804,wide variety of services <SEP> positive,excellent customer service <SEP> positive,Beauty & Spas,0
17805,very good therapists <SEP> positive,friendly staff <SEP> positive,Beauty & Spas,0
17806,difficult to flush <SEP> negative,convenient for apex convention attendees <SEP> positive,Hotels,0
17807,nice lobby area <SEP> positive,great and comfortable beds <SEP> positive,Hotels,0
17808,very friendly and accommodating everyone <SEP> positive,friendly and professional front desk <SEP> positive,Beauty & Spas,0
17809,courtesy valet parking <SEP> positive,accessible parking <SEP> positive,Hotels,1
17810,kind staff <SEP> positive,friendly and knowledgeable staff <SEP> positive,Beauty & Spas,1
17811,beautiful views <SEP> positive,clean room <SEP> positive,Hotels,0
17812,central entrance <SEP> positive,upbeat music <SEP> positive,Arts & Entertainment,0
17813,great little nail salon <SEP> positive,best attention to <SEP> positive,Beauty & Spas,0
17814,pretty nice staff <SEP> positive,well - managed <SEP> positive,Beauty & Spas,0
17815,professional service <SEP> positive,best customer <SEP> positive,Automotive,0
17816,ample parking <SEP> positive,close and easy parking <SEP> positive,Arts & Entertainment,1
17817,unapologetic staff <SEP> negative,great cleaning staff <SEP> positive,Hotels,0
17818,very personable staff <SEP> positive,great staff <SEP> positive,Beauty & Spas,1
17819,live acoustic music <SEP> positive,fun music <SEP> positive,Arts & Entertainment,1
17820,fair rooms <SEP> positive,very comfortable rooms <SEP> positive,Hotels,1
17821,amazing therapist <SEP> positive,friendly and thorough gina <SEP> positive,Beauty & Spas,0
17822,newer stadium <SEP> negative,great bar <SEP> positive,Arts & Entertainment,0
17823,could not have been happier service <SEP> negative,worst service <SEP> negative,Automotive,1
17824,very pleased service <SEP> positive,worst customer service <SEP> negative,Automotive,0
17825,exceptional staff <SEP> positive,great customer service <SEP> positive,Hotels,0
17826,fantastic cindy <SEP> positive,best pedicures <SEP> positive,Beauty & Spas,0
17827,great hotel rooftop pool <SEP> positive,very comfortable rooms <SEP> positive,Hotels,0
17828,great game room <SEP> positive,flatscreen tvs <SEP> positive,Hotels,0
17829,love design <SEP> positive,ghetto accomadations <SEP> negative,Hotels,0
17830,loved drinks <SEP> positive,broken pool fountains <SEP> negative,Hotels,0
17831,lack of food <SEP> negative,great family fun <SEP> positive,Arts & Entertainment,0
17832,worst dealership <SEP> negative,terrible customer service <SEP> negative,Automotive,0
17833,honest customer service <SEP> positive,impeccable customer service <SEP> positive,Automotive,1
17834,nice valet <SEP> positive,great staff <SEP> positive,Arts & Entertainment,0
17835,rude bartenders <SEP> negative,friendly and attentive concessions <SEP> positive,Arts & Entertainment,0
17836,incredibly knowledgable folks <SEP> positive,excellent customer service <SEP> positive,Automotive,0
17837,free drink tickets <SEP> positive,great coffee recommendations <SEP> positive,Arts & Entertainment,0
17838,great stylist <SEP> positive,too much noise <SEP> negative,Beauty & Spas,0
17839,nice neighborhood <SEP> positive,worst car buying experience <SEP> negative,Automotive,0
17840,love reclining seats <SEP> positive,scenic vistas <SEP> positive,Arts & Entertainment,0
17841,does staff <SEP> negative,well staffed <SEP> positive,Hotels,0
17842,vintage style decor in <SEP> positive,excellent resort <SEP> positive,Hotels,0
17843,kind and cheerful employees <SEP> positive,friendly staff <SEP> positive,Beauty & Spas,0
17844,super nice everyone <SEP> positive,friendly and helpful staff <SEP> positive,Hotels,0
17845,beautiful dream <SEP> positive,comfortable sets <SEP> positive,Arts & Entertainment,0
17846,nicely located hotel <SEP> positive,clean hotel <SEP> positive,Hotels,1
17847,uncomfortable chair <SEP> negative,comfy recliners <SEP> positive,Arts & Entertainment,0
17848,very clean park <SEP> positive,upbeat music <SEP> positive,Arts & Entertainment,0
17849,perfect weekend getaway <SEP> positive,kept clean washrooms <SEP> positive,Hotels,0
17850,lovely staff <SEP> positive,terrible customer service <SEP> negative,Hotels,0
17851,clean hotel <SEP> positive,very dated furniture <SEP> negative,Hotels,0
17852,damn nice staff <SEP> positive,above and beyond staff <SEP> positive,Hotels,1
17853,recommending place <SEP> positive,fraudulent place <SEP> negative,Automotive,0
17854,well appointed rooms <SEP> positive,very comfortable rooms <SEP> positive,Hotels,1
17855,great price <SEP> positive,reasonable pricing <SEP> positive,Beauty & Spas,0
17856,crappy snack bar food <SEP> negative,great family outing <SEP> positive,Arts & Entertainment,0
17857,good stuff <SEP> positive,thoroughly enjoyed massage <SEP> positive,Beauty & Spas,0
17858,very clean inside <SEP> positive,great communication <SEP> positive,Automotive,0
17859,extremely kind store <SEP> positive,very unprofessional service <SEP> negative,Automotive,0
17860,friendly front desk specialist <SEP> positive,inattentive valet staff <SEP> negative,Hotels,0
17861,extremely nice and everyone <SEP> positive,absolutely top notch service <SEP> positive,Automotive,0
17862,timely everything <SEP> positive,clean shop <SEP> positive,Beauty & Spas,0
17863,very accommodating owners <SEP> positive,efficient staff <SEP> positive,Hotels,0
17864,quite sanctuary <SEP> positive,flatscreen tvs <SEP> positive,Hotels,0
17865,not my favorite thing parking <SEP> negative,over rated park <SEP> negative,Hotels,0
17866,really observant people <SEP> negative,inattentive valet staff <SEP> negative,Hotels,0
17867,non caring customer service personnel <SEP> negative,worst customer service <SEP> negative,Automotive,1
17868,excellent outdoor space <SEP> positive,expensive parking <SEP> negative,Arts & Entertainment,0
17869,seamless customer service <SEP> positive,great customer service <SEP> positive,Hotels,1
17870,very nice hotel staffs <SEP> positive,above and beyond staff <SEP> positive,Hotels,1
17871,important service <SEP> negative,worst service <SEP> negative,Automotive,1
17872,personable owner <SEP> positive,amazing professional <SEP> positive,Beauty & Spas,0
17873,free snacks <SEP> positive,worst carwash <SEP> negative,Automotive,0
17874,very professional staff <SEP> positive,attentive staff <SEP> positive,Hotels,1
17875,beautiful outside <SEP> positive,excellent affordable night out <SEP> positive,Arts & Entertainment,0
17876,trustworthy service <SEP> positive,poor business practice <SEP> negative,Automotive,0
17877,minimal requirements cleanliness <SEP> positive,spacious rooms <SEP> positive,Hotels,0
17878,longer lines <SEP> positive,reasonably priced entrance fee <SEP> positive,Arts & Entertainment,0
17879,great social media presence <SEP> positive,free parking <SEP> positive,Hotels,0
17880,great embassy suites <SEP> positive,great view <SEP> positive,Hotels,0
17881,great staff <SEP> positive,super courteous staff <SEP> positive,Hotels,1
17882,hard staff <SEP> positive,impeccable customer service <SEP> positive,Automotive,0
17883,great team service <SEP> positive,worst customer service <SEP> negative,Automotive,0
17884,adorable assistant <SEP> positive,great staff <SEP> positive,Arts & Entertainment,0
17885,very team oriented salon <SEP> positive,very professional staff <SEP> positive,Beauty & Spas,0
17886,fun cars <SEP> positive,great attention to <SEP> positive,Beauty & Spas,0
17887,exemplary customer service <SEP> positive,excellent customer service <SEP> positive,Automotive,1
17888,really busy place <SEP> negative,engaging show <SEP> positive,Arts & Entertainment,0
17889,good music <SEP> positive,gorgeous mountain views <SEP> positive,Hotels,0
17890,nice little dance floor <SEP> positive,gorgeous mountain views <SEP> positive,Hotels,0
17891,so kind service <SEP> positive,horrible customer service <SEP> negative,Arts & Entertainment,0
17892,recommend property <SEP> positive,over rated park <SEP> negative,Hotels,0
17893,fun staff <SEP> positive,amazing professional <SEP> positive,Beauty & Spas,0
17894,worst service <SEP> negative,attentive staff <SEP> positive,Hotels,0
17895,amazing lashes <SEP> positive,thoroughly enjoyed massage <SEP> positive,Beauty & Spas,0
17896,perfect experience <SEP> positive,no pride in workmanship <SEP> negative,Automotive,0
17897,love services <SEP> positive,great staff <SEP> positive,Beauty & Spas,0
17898,friendly conversation <SEP> positive,outdated carpet <SEP> negative,Hotels,0
17899,great spa <SEP> positive,worst experience <SEP> negative,Hotels,0
17900,great tickets <SEP> positive,massive tourist trap <SEP> positive,Arts & Entertainment,0
17901,die for apple chip <SEP> positive,small selection <SEP> negative,Arts & Entertainment,0
17902,good tour guild <SEP> positive,attentive staff <SEP> positive,Hotels,0
17903,really busy place <SEP> negative,terrific picture <SEP> positive,Arts & Entertainment,0
17904,rude manager <SEP> negative,friendly and helpful staff <SEP> positive,Hotels,0
17905,great help <SEP> positive,helpful staff <SEP> positive,Automotive,0
17906,huge tub living room area <SEP> positive,great and comfortable beds <SEP> positive,Hotels,0
17907,very good technique <SEP> positive,great conversationalist <SEP> positive,Beauty & Spas,0
17908,very professional service <SEP> positive,friendly and helpful staff <SEP> positive,Hotels,0
17909,good condition vehicle <SEP> positive,best airport parking <SEP> positive,Automotive,0
17910,best birthday <SEP> positive,great quality work <SEP> positive,Beauty & Spas,0
17911,great features pool <SEP> positive,great and comfortable beds <SEP> positive,Hotels,0
17912,very good host <SEP> positive,friendly dealers <SEP> positive,Arts & Entertainment,0
17913,beautiful outside <SEP> positive,very talented singers <SEP> positive,Arts & Entertainment,0
17914,nice lobby area <SEP> positive,clean bathrooms <SEP> positive,Hotels,0
17915,good buffet <SEP> positive,great family fun <SEP> positive,Arts & Entertainment,0
17916,terrific adult pool service <SEP> positive,attentive staff <SEP> positive,Hotels,0
17917,lovely view <SEP> positive,little privacy bathroom <SEP> negative,Hotels,0
17918,good people <SEP> positive,polite staff <SEP> positive,Automotive,0
17919,very customer service orientated <SEP> positive,good customer service <SEP> positive,Beauty & Spas,1
17920,very persistent sales rep <SEP> negative,inattentive valet staff <SEP> negative,Hotels,0
17921,enjoyed visit <SEP> positive,over rated park <SEP> negative,Hotels,0
17922,incredible staff <SEP> positive,very professional staff <SEP> positive,Beauty & Spas,1
17923,nice and respectful players <SEP> positive,friendly dealers <SEP> positive,Arts & Entertainment,0
17924,nice services <SEP> positive,great service <SEP> positive,Beauty & Spas,0
17925,loved experience <SEP> positive,very talented singers <SEP> positive,Arts & Entertainment,0
17926,better mattress <SEP> negative,very dated furniture <SEP> negative,Hotels,0
17927,prefect amenities <SEP> positive,poor tv reception <SEP> negative,Hotels,0
17928,good show <SEP> positive,engaging show <SEP> positive,Arts & Entertainment,1
17929,greatest staff <SEP> positive,very attentive staff <SEP> positive,Hotels,1
17930,patient everyone <SEP> positive,horrible customer service <SEP> negative,Automotive,0
17931,worst service <SEP> negative,courteous front desk folks <SEP> positive,Hotels,0
17932,best pricing <SEP> positive,reasonably priced <SEP> positive,Automotive,0
17933,exceptional service <SEP> positive,worst customer service experience <SEP> negative,Hotels,0
17934,great design <SEP> positive,great detail <SEP> positive,Beauty & Spas,0
17935,love reclining seats <SEP> positive,great singing <SEP> positive,Arts & Entertainment,0
17936,family oriented / friendly place <SEP> positive,great place <SEP> positive,Arts & Entertainment,1
17937,inaccurate information <SEP> negative,beautiful car <SEP> positive,Automotive,0
17938,perfect movie theater <SEP> positive,excellent affordable night out <SEP> positive,Arts & Entertainment,0
17939,great customer <SEP> positive,best attention to <SEP> positive,Beauty & Spas,0
17940,messed up order <SEP> negative,very rude server <SEP> negative,Hotels,0
17941,great sightlines <SEP> positive,big screens <SEP> positive,Arts & Entertainment,0
17942,too big venue <SEP> negative,excellent affordable night out <SEP> positive,Arts & Entertainment,0
17943,quality tattoo or piercing <SEP> positive,modern decor <SEP> positive,Beauty & Spas,0
17944,always helpful front desk <SEP> positive,attentive staff <SEP> positive,Hotels,0
17945,too cold pool <SEP> negative,leaked room <SEP> negative,Hotels,0
17946,wonderful dealer <SEP> positive,commendable patience <SEP> positive,Automotive,0
17947,better than price <SEP> positive,reasonably priced <SEP> positive,Automotive,0
17948,hit or miss spot <SEP> negative,disastrous experience <SEP> negative,Arts & Entertainment,0
17949,good pedicure <SEP> positive,outstanding deep tissue massage <SEP> positive,Beauty & Spas,0
17950,pleasant guy <SEP> positive,top - notch service <SEP> positive,Automotive,0
17951,smashed carpet <SEP> negative,outdated carpet <SEP> negative,Hotels,1
17952,friendly drivers <SEP> positive,dishonest people <SEP> negative,Automotive,0
17953,kindest employees <SEP> positive,honest employees <SEP> positive,Automotive,1
17954,superb comfort level <SEP> positive,slippery stairs <SEP> negative,Hotels,0
17955,clean inside <SEP> positive,expensive parking <SEP> negative,Arts & Entertainment,0
17956,love staff <SEP> positive,polite staff <SEP> positive,Automotive,1
17957,best massage therapist <SEP> positive,best attention to <SEP> positive,Beauty & Spas,0
17958,horrible horrible service <SEP> negative,poor business practice <SEP> negative,Automotive,0
17959,go to massage place <SEP> positive,great quality work <SEP> positive,Beauty & Spas,0
17960,hip furniture <SEP> negative,very dated furniture <SEP> negative,Hotels,1
17961,affordable nail salons <SEP> positive,friendly and knowledgeable staff <SEP> positive,Beauty & Spas,0
17962,above and beyond customer service <SEP> positive,super courteous staff <SEP> positive,Beauty & Spas,0
17963,very comfortable rooms <SEP> positive,spacious rooms <SEP> positive,Hotels,1
17964,great costumer service <SEP> positive,best attention to <SEP> positive,Beauty & Spas,0
17965,talented entertainers <SEP> positive,friendly dealers <SEP> positive,Arts & Entertainment,0
17966,free room upgrade <SEP> positive,convenient for apex convention attendees <SEP> positive,Hotels,0
17967,above and beyond customer service <SEP> positive,fine customer service <SEP> positive,Beauty & Spas,1
17968,delicious wings <SEP> positive,great hiking location <SEP> positive,Hotels,0
17969,spacious resort <SEP> positive,great view <SEP> positive,Hotels,0
17970,too big venue <SEP> negative,skilled performers <SEP> positive,Arts & Entertainment,0
17971,legit beds <SEP> positive,excellent massage <SEP> positive,Hotels,0
17972,poor coffee shop <SEP> negative,great local coffee shop <SEP> positive,Arts & Entertainment,0
17973,horrible cracked <SEP> negative,great pedicures <SEP> positive,Beauty & Spas,0
17974,really fun tribe promos <SEP> positive,great family fun <SEP> positive,Arts & Entertainment,0
17975,decent lobby <SEP> positive,no pride in workmanship <SEP> negative,Automotive,0
17976,large chairs <SEP> positive,comfy recliners <SEP> positive,Arts & Entertainment,0
17977,local gem <SEP> positive,beautiful car <SEP> positive,Automotive,0
17978,amazing deals <SEP> positive,impeccable customer service <SEP> positive,Beauty & Spas,0
17979,chic rooms <SEP> positive,nice rooms <SEP> positive,Hotels,1
17980,great design <SEP> positive,professional environment <SEP> positive,Beauty & Spas,0
17981,did toilet <SEP> negative,family oriented place <SEP> positive,Hotels,0
17982,appreciate discount <SEP> positive,family oriented place <SEP> positive,Hotels,0
17983,top notch views of <SEP> positive,luxurious lodging <SEP> positive,Hotels,0
17984,great game room <SEP> positive,great setting <SEP> positive,Hotels,0
17985,genius bathroom attendants <SEP> negative,friendly and attentive concessions <SEP> positive,Arts & Entertainment,0
17986,super comfy bed <SEP> positive,super comfortable beds <SEP> positive,Hotels,0
17987,plenty of hand sanitizer <SEP> positive,great coffee recommendations <SEP> positive,Arts & Entertainment,0
17988,superior service <SEP> positive,friendly and knowledgeable staff <SEP> positive,Beauty & Spas,0
17989,intimidate setting <SEP> negative,fun music <SEP> positive,Arts & Entertainment,0
17990,very helpful and friendly <SEP> positive,subpar services <SEP> negative,Beauty & Spas,0
17991,courteous shuttle drivers <SEP> positive,absolutely top notch service <SEP> positive,Automotive,0
17992,really friendly helpful drivers <SEP> positive,poor customer service <SEP> negative,Automotive,0
17993,extremely accommodating owner <SEP> positive,good customer service <SEP> positive,Beauty & Spas,0
17994,friendly receptionist <SEP> positive,excellent customer service <SEP> positive,Beauty & Spas,0
17995,awesome customer service <SEP> positive,horribly overpriced place <SEP> negative,Beauty & Spas,0
17996,strong hands <SEP> positive,worst costumer <SEP> negative,Beauty & Spas,0
17997,extremely attentive staff <SEP> positive,helpful and caring staff <SEP> positive,Hotels,1
17998,friendly drivers <SEP> positive,efficient service department <SEP> positive,Automotive,0
17999,genius bathroom attendants <SEP> negative,friendly and attractive staff <SEP> positive,Arts & Entertainment,0
18000,light elegance colors <SEP> positive,great detail <SEP> positive,Beauty & Spas,0
18001,very nice sales person <SEP> positive,outstanding customer service <SEP> positive,Automotive,0
18002,very attentive stylist <SEP> positive,great staff <SEP> positive,Beauty & Spas,0
18003,horrible service <SEP> negative,horribly overpriced place <SEP> negative,Beauty & Spas,0
18004,extremely over priced rom <SEP> negative,surprisingly reasonable rates <SEP> positive,Hotels,0
18005,very helpful service <SEP> positive,amazing customer <SEP> positive,Automotive,0
18006,pleasant helpful <SEP> positive,great customer service <SEP> positive,Hotels,0
18007,nice reclining chairs <SEP> positive,very comfortable seating <SEP> positive,Arts & Entertainment,0
18008,amazing venue <SEP> positive,family - friendly park <SEP> positive,Arts & Entertainment,0
18009,freaking awesome staff <SEP> positive,friendly and attractive staff <SEP> positive,Arts & Entertainment,1
18010,plenty of outdoor seating <SEP> positive,family - friendly park <SEP> positive,Arts & Entertainment,0
18011,boarded up businesses <SEP> negative,fun music <SEP> positive,Arts & Entertainment,0
18012,pleasant guy <SEP> positive,outstanding customer service <SEP> positive,Automotive,0
18013,worst environments <SEP> negative,beautiful view <SEP> positive,Arts & Entertainment,0
18014,horrible customer service <SEP> negative,friendly and attractive staff <SEP> positive,Arts & Entertainment,0
18015,very trendy place <SEP> positive,very dated furniture <SEP> negative,Hotels,0
18016,very entertaining staff <SEP> positive,great staff <SEP> positive,Arts & Entertainment,1
18017,always friendly employees <SEP> positive,exceptional customer service <SEP> positive,Hotels,0
18018,great guy <SEP> positive,very nice breakfast buffet <SEP> positive,Hotels,0
18019,wonderful customer service <SEP> positive,super courteous staff <SEP> positive,Beauty & Spas,0
18020,happy with service <SEP> positive,great customer <SEP> positive,Automotive,0
18021,very attentive servers <SEP> positive,courteous front desk personnel <SEP> positive,Hotels,0
18022,awesome district seats <SEP> positive,great singing <SEP> positive,Arts & Entertainment,0
18023,good mix of <SEP> positive,perfection cooked <SEP> positive,Hotels,0
18024,  close parking garage <SEP> positive,clean comfortable rooms <SEP> positive,Hotels,0
18025,really friendly bellhops <SEP> positive,inattentive valet staff <SEP> negative,Hotels,0
