,comment,keypoint,domain,label
5593,non smoking room <SEP> negative,broken pool fountains <SEP> negative,Hotels,0
5594,walking distance hotel <SEP> positive,very poor wifi <SEP> negative,Hotels,0
5595,pricey valet service <SEP> negative,very rude server <SEP> negative,Hotels,0
5596,lovely restaurant <SEP> positive,nice rooms <SEP> positive,Hotels,0
5597,super awesome valet <SEP> positive,mixed clientele <SEP> negative,Hotels,0
5598,incredibly friendly staff <SEP> positive,exceptional customer service <SEP> positive,Hotels,0
5599,worse hotel <SEP> negative,very comfortable rooms <SEP> positive,Hotels,0
5600,spacious pool <SEP> positive,clean everything <SEP> positive,Hotels,0
5601,earful tour guide <SEP> negative,caring folks <SEP> positive,Hotels,0
5602,closed pools <SEP> negative,clean comfortable rooms <SEP> positive,Hotels,0
5603,damn nice staff <SEP> positive,friendly and helpful staff <SEP> positive,Hotels,1
5604,nice place <SEP> positive,family friendly place <SEP> positive,Hotels,1
5605,good breakfast in <SEP> positive,a bit breakfast <SEP> negative,Hotels,0
5606,superb customer service <SEP> positive,super accomadative staff <SEP> positive,Hotels,0
5607,am not overly in love the <SEP> negative,extremely accommodating staff <SEP> positive,Hotels,0
5608,very informative check in staff <SEP> positive,very attentive staff <SEP> positive,Hotels,0
5609,exceptional service <SEP> positive,attentive staff <SEP> positive,Hotels,0
5610,unfailingly polite staff <SEP> negative,courteous front desk folks <SEP> positive,Hotels,0
5611,courteous and friendly hotel staff <SEP> positive,friendly and attentive management <SEP> positive,Hotels,0
5612,delicious wings <SEP> positive,excellent massage <SEP> positive,Hotels,0
5613,little nice hotel <SEP> positive,clean hotel <SEP> positive,Hotels,1
5614,awesome food <SEP> positive,perfection cooked <SEP> positive,Hotels,0
5615,unprofessional action <SEP> negative,courteous front desk folks <SEP> positive,Hotels,0
5616,decent restaurants <SEP> positive,perfection cooked <SEP> positive,Hotels,0
5617,spa lobby <SEP> positive,nice rooms <SEP> positive,Hotels,0
5618,nice big clean rooms <SEP> positive,nice rooms <SEP> positive,Hotels,1
5619,very nice and front desk <SEP> positive,comfy beds <SEP> positive,Hotels,0
5620,relaxing experience <SEP> positive,great for business travel <SEP> positive,Hotels,0
5621,very attentive servers <SEP> positive,horrible customer service <SEP> negative,Hotels,0
5622,like rooms <SEP> positive,spacious rooms <SEP> positive,Hotels,1
5623,worse hotel <SEP> negative,little privacy bathroom <SEP> negative,Hotels,0
5624,loud nascar event <SEP> negative,gorgeous mountain views <SEP> positive,Hotels,0
5625,extremely friendly ladies <SEP> positive,super courteous staff <SEP> positive,Hotels,0
5626,good customer service <SEP> positive,worst customer service experience <SEP> negative,Hotels,0
5627,deceiving name <SEP> negative,mixed clientele <SEP> negative,Hotels,0
5628,really great and friendly service <SEP> positive,great cleaning staff <SEP> positive,Hotels,0
5629,gross dirty shower <SEP> negative,a bit breakfast <SEP> negative,Hotels,0
5630,good customer service <SEP> positive,very rude server <SEP> negative,Hotels,0
5631,top notch views of <SEP> positive,accessible parking <SEP> positive,Hotels,0
5632,much better tea services <SEP> negative,broken pool fountains <SEP> negative,Hotels,0
5633,lovely winter sun <SEP> positive,ghetto accomadations <SEP> negative,Hotels,0
5634,really nice room <SEP> positive,clean room <SEP> positive,Hotels,1
5635,non - existent customer service <SEP> negative,above and beyond staff <SEP> positive,Hotels,0
5636,steep valet parking <SEP> negative,free parking <SEP> positive,Hotels,0
5637,worth staying <SEP> positive,pricey valet parking <SEP> positive,Hotels,0
5638,awesome experience <SEP> positive,spacious rooms <SEP> positive,Hotels,0
5639,disgruntled and staff <SEP> negative,caring folks <SEP> positive,Hotels,0
5640,really nice and helpful staff <SEP> positive,inattentive valet staff <SEP> negative,Hotels,0
5641,horrible staff <SEP> negative,great customer service <SEP> positive,Hotels,0
5642,incredibly dated building <SEP> negative,spotless room <SEP> positive,Hotels,0
5643,a bit dated rooms <SEP> negative,poor tv reception <SEP> negative,Hotels,0
5644,exceptionally friendly staff <SEP> positive,courteous front desk folks <SEP> positive,Hotels,0
5645,incredibly friendly staff <SEP> positive,poor freaking customer service <SEP> negative,Hotels,0
5646,nice samsung tv <SEP> positive,worst experience <SEP> negative,Hotels,0
5647,huge hot tub <SEP> positive,worst experience <SEP> negative,Hotels,0
5648,very trendy place <SEP> positive,excellent resort <SEP> positive,Hotels,0
5649,a bit dated rooms <SEP> negative,modern bathrooms <SEP> positive,Hotels,0
5650,love indoor pool <SEP> positive,kept clean washrooms <SEP> positive,Hotels,0
5651,phenomenal staff <SEP> positive,friendly staff <SEP> positive,Hotels,1
5652,did remote <SEP> negative,gorgeous mountain views <SEP> positive,Hotels,0
5653,great social media presence <SEP> positive,nice and updated style <SEP> positive,Hotels,0
5654,nice big clean rooms <SEP> positive,very comfortable rooms <SEP> positive,Hotels,1
5655,very nice everyone <SEP> positive,friendly staff <SEP> positive,Hotels,0
5656,active nightlife <SEP> negative,huge bathtubs <SEP> positive,Hotels,0
5657,convenient fridge <SEP> positive,super comfortable beds <SEP> positive,Hotels,0
5658,well furnished and decorated rooms <SEP> positive,nice rooms <SEP> positive,Hotels,1
5659,great places <SEP> positive,over rated park <SEP> negative,Hotels,0
5660,always friendly employees <SEP> positive,super courteous staff <SEP> positive,Hotels,0
5661,wonderful stayed <SEP> positive,very poor wifi <SEP> negative,Hotels,0
5662,liked hotel <SEP> positive,over rated park <SEP> negative,Hotels,0
5663,very nice bathroom <SEP> positive,flatscreen tvs <SEP> positive,Hotels,0
5664,did internet <SEP> negative,very dated furniture <SEP> negative,Hotels,0
5665,incredibly thin walls <SEP> negative,a little outdated rooms <SEP> negative,Hotels,0
5666,great amenities <SEP> positive,poor tv reception <SEP> negative,Hotels,0
5667,not a lot of seating <SEP> negative,comfortable beds <SEP> positive,Hotels,0
5668,nice quaint breakfast in the morning <SEP> positive,very nice breakfast buffet <SEP> positive,Hotels,0
5669,bad reviews <SEP> negative,over rated park <SEP> negative,Hotels,0
5670,nice little dance floor <SEP> positive,nice rooms <SEP> positive,Hotels,0
5671,extremely staff <SEP> positive,caring folks <SEP> positive,Hotels,0
5672,prefect amenities <SEP> positive,worst experience <SEP> negative,Hotels,0
5673,bad service <SEP> negative,extremely accommodating staff <SEP> positive,Hotels,0
5674,nothing cleaned beds <SEP> negative,great for business travel <SEP> positive,Hotels,0
5675,nice little dance floor <SEP> positive,a little outdated rooms <SEP> negative,Hotels,0
5676,great condition room <SEP> positive,horrible parking <SEP> negative,Hotels,0
5677,far better hotel <SEP> positive,family oriented place <SEP> positive,Hotels,0
5678,super class service <SEP> positive,very poor wifi <SEP> negative,Hotels,0
5679,misrepresented gifts <SEP> negative,horrible customer service <SEP> negative,Hotels,0
5680,awful experience <SEP> negative,worst experience <SEP> negative,Hotels,1
5681,nice staff <SEP> positive,poor at best service <SEP> negative,Hotels,0
5682,over the top staff <SEP> positive,friendly staff <SEP> positive,Hotels,1
5683,informative info <SEP> positive,exceptional customer service <SEP> positive,Hotels,0
5684,pleasant helpful <SEP> positive,uneven service <SEP> negative,Hotels,0
5685,excellent service <SEP> positive,very rude server <SEP> negative,Hotels,0
5686,am not overly in love the <SEP> negative,friendly and helpful staff <SEP> positive,Hotels,0
5687,friendly bartenders <SEP> positive,well staffed <SEP> positive,Hotels,0
5688,best filet mignon <SEP> positive,broken pool fountains <SEP> negative,Hotels,0
5689,bent ironing board <SEP> negative,kept clean washrooms <SEP> positive,Hotels,0
5690,musty room <SEP> negative,spacious rooms <SEP> positive,Hotels,0
5691,really convenient valet <SEP> positive,extremely accommodating staff <SEP> positive,Hotels,0
5692,convenient fridge <SEP> positive,always comfortable beds <SEP> positive,Hotels,0
5693,closed pools <SEP> negative,clean hotel <SEP> positive,Hotels,0
5694,great hotel room <SEP> positive,clean hotel <SEP> positive,Hotels,1
5695,super wonderful room <SEP> positive,accessible parking <SEP> positive,Hotels,0
5696,so rude anyone <SEP> negative,super courteous staff <SEP> positive,Hotels,0
5697,very kind people <SEP> positive,great customer service <SEP> positive,Hotels,0
5698,helpful and efficient employees <SEP> positive,mixed clientele <SEP> negative,Hotels,0
5699,do deltoid goodness gracious drinks <SEP> positive,leaked room <SEP> negative,Hotels,0
5700,old blankets <SEP> negative,super comfortable beds <SEP> positive,Hotels,0
5701,good walking distance <SEP> positive,very fast wifi <SEP> positive,Hotels,0
5702,worst front desk staff <SEP> negative,well staffed <SEP> positive,Hotels,0
5703,super pricey parking <SEP> negative,too expensive restaurant <SEP> negative,Hotels,0
5704,decent food <SEP> positive,perfection cooked <SEP> positive,Hotels,0
5705,really great and friendly service <SEP> positive,courteous front desk personnel <SEP> positive,Hotels,0
5706,very accommodating registration <SEP> positive,terrible customer service <SEP> negative,Hotels,0
5707,excellent drink prices <SEP> positive,broken pool fountains <SEP> negative,Hotels,0
5708,really friendly employees <SEP> positive,amazing staff <SEP> positive,Hotels,0
5709,musty room <SEP> negative,little privacy bathroom <SEP> negative,Hotels,0
5710,confusing valet area <SEP> negative,very poor wifi <SEP> negative,Hotels,0
5711,kudos staff <SEP> positive,caring folks <SEP> positive,Hotels,0
5712,enjoyed guests <SEP> positive,gracious and friendly staff <SEP> positive,Hotels,0
5713,pretty cool pool area <SEP> positive,flatscreen tvs <SEP> positive,Hotels,0
5714,generally good experience <SEP> positive,gorgeous mountain views <SEP> positive,Hotels,0
5715,decent price <SEP> positive,surprisingly reasonable rates <SEP> positive,Hotels,0
5716,very comfortable rooms <SEP> positive,clean everything <SEP> positive,Hotels,0
5717,negative reviews <SEP> negative,family oriented place <SEP> positive,Hotels,0
5718,well spaced reservation schedule <SEP> positive,convenient for apex convention attendees <SEP> positive,Hotels,0
5719,bad room <SEP> negative,nice rooms <SEP> positive,Hotels,0
5720,excellent show tickets <SEP> positive,clean room <SEP> positive,Hotels,0
5721,amazing customer service <SEP> positive,extremely accommodating staff <SEP> positive,Hotels,0
5722,good stay <SEP> positive,painfully slow elevators <SEP> negative,Hotels,0
5723,nice samsung tv <SEP> positive,clean comfortable rooms <SEP> positive,Hotels,0
5724,nice and accommodating staff <SEP> positive,very attentive staff <SEP> positive,Hotels,1
5725,huge tub living room area <SEP> positive,modern bathrooms <SEP> positive,Hotels,0
5726,awesome service <SEP> positive,courteous front desk personnel <SEP> positive,Hotels,0
5727,helpful friendly staff <SEP> positive,very attentive staff <SEP> positive,Hotels,1
5728,enjoy slides <SEP> positive,excellent resort <SEP> positive,Hotels,0
5729,disruptive sales call <SEP> negative,attentive staff <SEP> positive,Hotels,0
5730,super great and nice server <SEP> positive,courteous front desk personnel <SEP> positive,Hotels,0
5731,overly familiar clerk <SEP> negative,friendly and helpful staff <SEP> positive,Hotels,0
5732,pleasant stay <SEP> positive,painfully slow elevators <SEP> negative,Hotels,0
5733,very persistent sales rep <SEP> negative,poor at best service <SEP> negative,Hotels,0
5734,perfect trip <SEP> positive,painfully slow elevators <SEP> negative,Hotels,0
5735,good hotel <SEP> positive,spotless room <SEP> positive,Hotels,0
5736,kind gentleman <SEP> positive,great cleaning staff <SEP> positive,Hotels,0
5737,fun place <SEP> negative,clean bathrooms <SEP> positive,Hotels,0
5738,beyond horrible food served <SEP> negative,kept clean washrooms <SEP> positive,Hotels,0
5739,adequate space <SEP> positive,nice and updated style <SEP> positive,Hotels,0
5740,large projector screen <SEP> positive,flatscreen tvs <SEP> positive,Hotels,0
5741,helpful friendly staff <SEP> positive,above and beyond staff <SEP> positive,Hotels,1
5742,bad service <SEP> negative,amazing staff <SEP> positive,Hotels,0
5743,clean pool area <SEP> positive,very comfortable rooms <SEP> positive,Hotels,0
5744,nicely located pools <SEP> positive,great setting <SEP> positive,Hotels,0
5745,helpful desk staff <SEP> positive,efficient staff <SEP> positive,Hotels,1
5746,generous amenities <SEP> positive,nice and updated style <SEP> positive,Hotels,0
5747,very decent and quiet room <SEP> positive,spotless room <SEP> positive,Hotels,1
5748,so rude anyone <SEP> negative,helpful and caring staff <SEP> positive,Hotels,0
5749,very friendly and everyone <SEP> positive,horrible customer service <SEP> negative,Hotels,0
5750,very friendly and accommodating staff <SEP> positive,super courteous staff <SEP> positive,Hotels,1
5751,vintage style decor in <SEP> positive,accessible parking <SEP> positive,Hotels,0
5752,very nice cold water blast <SEP> positive,leaked room <SEP> negative,Hotels,0
5753,incredibly accommodating staff <SEP> positive,super courteous staff <SEP> positive,Hotels,1
5754,satisfied stay <SEP> positive,painfully slow elevators <SEP> negative,Hotels,0
5755,awesome showers <SEP> positive,accessible parking <SEP> positive,Hotels,0
5756,worst experiences <SEP> negative,leaked room <SEP> negative,Hotels,0
5757,super nice everyone <SEP> positive,great customer <SEP> positive,Hotels,0
5758,well - kept rooms <SEP> positive,a little outdated rooms <SEP> negative,Hotels,0
5759,pretty dope music <SEP> negative,gorgeous mountain views <SEP> positive,Hotels,0
5760,deceiving name <SEP> negative,efficient staff <SEP> positive,Hotels,0
5761,quite sanctuary <SEP> positive,gorgeous mountain views <SEP> positive,Hotels,0
5762,good local spots <SEP> positive,spacious rooms <SEP> positive,Hotels,0
5763,great options <SEP> positive,convenient for apex convention attendees <SEP> positive,Hotels,0
5764,so kid friendly <SEP> positive,very nice breakfast buffet <SEP> positive,Hotels,0
5765,rude manager <SEP> negative,efficient staff <SEP> positive,Hotels,0
5766,overprice but excellent job <SEP> positive,horrible customer service <SEP> negative,Hotels,0
5767,on point staff <SEP> positive,above and beyond staff <SEP> positive,Hotels,1
5768,recommend parking garage <SEP> negative,family oriented place <SEP> positive,Hotels,0
5769,better room service <SEP> positive,worst customer service experience <SEP> negative,Hotels,0
5770,serene gardens <SEP> positive,little privacy bathroom <SEP> negative,Hotels,0
5771,lovely rooms <SEP> positive,accessible parking <SEP> positive,Hotels,0
5772,always very pleased with stay <SEP> positive,painfully slow elevators <SEP> negative,Hotels,0
5773,very inexpensive price of admission <SEP> positive,too expensive restaurant <SEP> negative,Hotels,0
5774,great game room <SEP> positive,slippery stairs <SEP> negative,Hotels,0
5775,beautiful views <SEP> positive,excellent massage <SEP> positive,Hotels,0
5776,great condition room <SEP> positive,slippery stairs <SEP> negative,Hotels,0
5777,nightmare parking <SEP> negative,nicely appointed bathrooms <SEP> positive,Hotels,0
5778,very funny waitress <SEP> negative,well staffed <SEP> positive,Hotels,0
5779,pricey tickets <SEP> negative,pricey valet parking <SEP> positive,Hotels,0
5780,very pleasant and helpful hotel staff <SEP> positive,attentive staff <SEP> positive,Hotels,1
5781,beautiful lobby <SEP> positive,spotless room <SEP> positive,Hotels,0
5782,a bit rates <SEP> negative,surprisingly reasonable rates <SEP> positive,Hotels,0
5783,does staff <SEP> negative,friendly staff <SEP> positive,Hotels,0
5784,incredibly dated building <SEP> negative,great setting <SEP> positive,Hotels,0
5785,good tour guild <SEP> positive,super accomadative staff <SEP> positive,Hotels,0
5786,bad picture <SEP> negative,great hiking location <SEP> positive,Hotels,0
5787,outstanding spa service <SEP> positive,efficient staff <SEP> positive,Hotels,0
5788,semi loud neighbors <SEP> negative,ghetto accomadations <SEP> negative,Hotels,0
5789,incredibly helpful valet <SEP> positive,extremely accommodating staff <SEP> positive,Hotels,0
5790,free of charge cabanas <SEP> positive,broken pool fountains <SEP> negative,Hotels,0
5791,good local spots <SEP> positive,gorgeous mountain views <SEP> positive,Hotels,0
5792,prompt doormen <SEP> positive,very attentive staff <SEP> positive,Hotels,0
5793,awesome showers <SEP> positive,nice rooms <SEP> positive,Hotels,0
5794,cleaner room <SEP> positive,spotless room <SEP> positive,Hotels,1
5795,enjoyed cobb salad <SEP> positive,a bit breakfast <SEP> negative,Hotels,0
5796,quick staff <SEP> positive,attentive staff <SEP> positive,Hotels,1
5797,bad room <SEP> negative,luxurious lodging <SEP> positive,Hotels,0
5798,impressed hotel <SEP> positive,family oriented place <SEP> positive,Hotels,0
5799,awesome stay <SEP> positive,very fast wifi <SEP> positive,Hotels,0
5800,excellent service staff <SEP> positive,gracious and friendly staff <SEP> positive,Hotels,1
5801,really good bartenders <SEP> positive,exceptional customer service <SEP> positive,Hotels,0
5802,worst service <SEP> negative,efficient staff <SEP> positive,Hotels,0
5803,super cute pool area <SEP> positive,great and comfortable beds <SEP> positive,Hotels,0
5804,worst westin <SEP> negative,very nice breakfast buffet <SEP> positive,Hotels,0
5805,must visit <SEP> positive,helpful and caring staff <SEP> positive,Hotels,0
5806,professionally hotel staff <SEP> positive,above and beyond staff <SEP> positive,Hotels,1
5807,really comfy pillows <SEP> positive,super comfortable beds <SEP> positive,Hotels,0
5808,excellent service <SEP> positive,courteous front desk folks <SEP> positive,Hotels,0
5809,huge hot tub <SEP> positive,very dated furniture <SEP> negative,Hotels,0
5810,clean place <SEP> positive,gorgeous mountain views <SEP> positive,Hotels,0
5811,mild inconvenience internet <SEP> negative,courteous front desk personnel <SEP> positive,Hotels,0
5812,messed up order <SEP> negative,inattentive valet staff <SEP> negative,Hotels,0
5813,really nice staff <SEP> positive,above and beyond staff <SEP> positive,Hotels,1
5814,very friendly and eager to staff <SEP> positive,friendly staff <SEP> positive,Hotels,1
5815,fresh breakfast buffet <SEP> positive,very nice breakfast buffet <SEP> positive,Hotels,1
5816,polite valets <SEP> positive,above and beyond staff <SEP> positive,Hotels,0
5817,clean pool area <SEP> positive,clean bathrooms <SEP> positive,Hotels,0
5818,funny guide <SEP> positive,inattentive valet staff <SEP> negative,Hotels,0
5819,very helpful staff <SEP> positive,poor at best service <SEP> negative,Hotels,0
5820,cleaner room <SEP> positive,clean room <SEP> positive,Hotels,1
5821,affordable dinner <SEP> positive,very nice breakfast buffet <SEP> positive,Hotels,0
5822,gracious staff <SEP> positive,great cleaning staff <SEP> positive,Hotels,0
5823,did internet <SEP> negative,luxurious lodging <SEP> positive,Hotels,0
5824,great spa attendant <SEP> positive,slippery stairs <SEP> negative,Hotels,0
5825,clean pool area <SEP> positive,very dated furniture <SEP> negative,Hotels,0
5826,pretty cool pool area <SEP> positive,poor tv reception <SEP> negative,Hotels,0
5827,very courteous and attentive staff <SEP> positive,gracious and friendly staff <SEP> positive,Hotels,1
5828,clean pool area <SEP> positive,slippery stairs <SEP> negative,Hotels,0
5829,easy delivery <SEP> positive,friendly staff <SEP> positive,Hotels,0
5830,awesome staff <SEP> positive,friendly staff <SEP> positive,Hotels,1
5831,polite valets <SEP> positive,courteous front desk personnel <SEP> positive,Hotels,0
5832,helpful and efficient employees <SEP> positive,courteous front desk folks <SEP> positive,Hotels,0
5833,bad shape hotel <SEP> negative,great hiking location <SEP> positive,Hotels,0
5834,did internet <SEP> negative,great and comfortable beds <SEP> positive,Hotels,0
5835,did remote <SEP> negative,spotless room <SEP> positive,Hotels,0
5836,king size bed <SEP> positive,super comfortable beds <SEP> positive,Hotels,0
5837,very friendly host <SEP> positive,friendly and helpful staff <SEP> positive,Hotels,0
5838,attentive and friendly staff <SEP> positive,exceptional customer service <SEP> positive,Hotels,0
5839,terrific adult pool service <SEP> positive,horrible customer service <SEP> negative,Hotels,0
5840,hefty charge for <SEP> negative,too expensive restaurant <SEP> negative,Hotels,0
5841,awesome little staycation spot <SEP> positive,over rated park <SEP> negative,Hotels,0
5842,great social media presence <SEP> positive,great hiking location <SEP> positive,Hotels,0
5843,great bartender <SEP> positive,poor at best service <SEP> negative,Hotels,0
5844,extremely accommodating staff <SEP> positive,super accomadative staff <SEP> positive,Hotels,1
5845,super nice staff <SEP> positive,friendly staff <SEP> positive,Hotels,1
5846,nice digs <SEP> positive,clean hotel <SEP> positive,Hotels,0
5847,very expensive hotel park <SEP> negative,great for business travel <SEP> positive,Hotels,0
5848,beautifully decorated properties <SEP> positive,great for business travel <SEP> positive,Hotels,0
5849,delicious steak <SEP> positive,perfection cooked <SEP> positive,Hotels,0
5850,mild inconvenience internet <SEP> negative,poor freaking customer service <SEP> negative,Hotels,0
5851,lovely view <SEP> positive,accessible parking <SEP> positive,Hotels,0
5852,fantastic server <SEP> positive,gracious and friendly staff <SEP> positive,Hotels,0
5853,positive experience overall <SEP> positive,clean comfortable rooms <SEP> positive,Hotels,0
5854,adequate space <SEP> positive,poor tv reception <SEP> negative,Hotels,0
5855,great social media presence <SEP> positive,great and comfortable beds <SEP> positive,Hotels,0
5856,beautiful rooms <SEP> positive,great hiking location <SEP> positive,Hotels,0
5857,nice little get away <SEP> positive,very poor wifi <SEP> negative,Hotels,0
5858,useless staff <SEP> negative,mixed clientele <SEP> negative,Hotels,0
5859,polite everyone <SEP> positive,very attentive staff <SEP> positive,Hotels,0
5860,legit beds <SEP> positive,horrible parking <SEP> negative,Hotels,0
5861,great embassy suites <SEP> positive,free parking <SEP> positive,Hotels,0
5862,super - nice king suite <SEP> positive,outdated carpet <SEP> negative,Hotels,0
5863,well accomodated <SEP> positive,gracious and friendly staff <SEP> positive,Hotels,0
5864,informative info <SEP> positive,very attentive staff <SEP> positive,Hotels,0
5865,generally good experience <SEP> positive,very dated furniture <SEP> negative,Hotels,0
5866,grungy rooms <SEP> negative,spotless room <SEP> positive,Hotels,0
5867,extremely friendly ladies <SEP> positive,poor freaking customer service <SEP> negative,Hotels,0
5868,chic rooms <SEP> positive,spacious rooms <SEP> positive,Hotels,1
5869,filthy rooms <SEP> negative,modern bathrooms <SEP> positive,Hotels,0
5870,great property <SEP> positive,surprisingly reasonable rates <SEP> positive,Hotels,0
5871,super yummy food <SEP> positive,kept clean washrooms <SEP> positive,Hotels,0
5872,bad service <SEP> negative,friendly and helpful staff <SEP> positive,Hotels,0
5873,fantastic free breakfast buffet <SEP> positive,kept clean washrooms <SEP> positive,Hotels,0
5874,delicious strawberries <SEP> positive,leaked room <SEP> negative,Hotels,0
5875,well treated <SEP> positive,leaked room <SEP> negative,Hotels,0
5876,attentive servers <SEP> positive,uneven service <SEP> negative,Hotels,0
5877,small closets <SEP> negative,understaffed front desk <SEP> negative,Hotels,0
5878,116f temperature <SEP> negative,clean comfortable rooms <SEP> positive,Hotels,0
5879,lovely housekeeping staff <SEP> positive,super accomadative staff <SEP> positive,Hotels,1
5880,incredibly cheap rate <SEP> positive,pricey valet parking <SEP> positive,Hotels,0
5881,pretty cool pool area <SEP> positive,gorgeous mountain views <SEP> positive,Hotels,0
5882,very nice hotel staffs <SEP> positive,courteous front desk folks <SEP> positive,Hotels,0
5883,courtesy valet parking <SEP> positive,great for business travel <SEP> positive,Hotels,0
5884,bonus happy hour <SEP> positive,heavily congested elevators <SEP> negative,Hotels,0
5885,incredibly helpful valet <SEP> positive,helpful and caring staff <SEP> positive,Hotels,0
5886,very nice and helpful staff <SEP> positive,efficient staff <SEP> positive,Hotels,1
5887,great spa attendant <SEP> positive,luxurious lodging <SEP> positive,Hotels,0
5888,kudos staff <SEP> positive,friendly and attentive management <SEP> positive,Hotels,0
5889,disgusting pool <SEP> negative,kept clean washrooms <SEP> positive,Hotels,0
5890,nice and modern updates <SEP> positive,gorgeous mountain views <SEP> positive,Hotels,0
5891,very professional service <SEP> positive,worst customer service experience <SEP> negative,Hotels,0
5892,great set up <SEP> positive,nice and updated style <SEP> positive,Hotels,0
5893,disgruntled and staff <SEP> negative,exceptional customer service <SEP> positive,Hotels,0
5894,a bit dated rooms <SEP> negative,very dated furniture <SEP> negative,Hotels,0
5895,nice surrounding area <SEP> positive,little privacy bathroom <SEP> negative,Hotels,0
5896,nice huge pool <SEP> positive,great hiking location <SEP> positive,Hotels,0
5897,prompt doormen <SEP> positive,courteous front desk personnel <SEP> positive,Hotels,0
5898,enjoyed room <SEP> positive,accessible parking <SEP> positive,Hotels,0
5899,very convenient for location <SEP> positive,great location <SEP> positive,Hotels,1
5900,bacon wrapped bison meatloaf lobster mac & cheese <SEP> positive,very nice breakfast buffet <SEP> positive,Hotels,0
5901,very comfortable rooms <SEP> positive,excellent massage <SEP> positive,Hotels,0
5902,absurdly overpriced amenities <SEP> negative,above and beyond staff <SEP> positive,Hotels,0
5903,friendly check <SEP> positive,mixed clientele <SEP> negative,Hotels,0
5904,great deal <SEP> positive,surprisingly reasonable rates <SEP> positive,Hotels,0
5905,very nicely remodeled rooms <SEP> positive,spacious rooms <SEP> positive,Hotels,1
5906,very approachable staff <SEP> positive,courteous front desk personnel <SEP> positive,Hotels,0
5907,wonderful romantic getaway <SEP> positive,very dated furniture <SEP> negative,Hotels,0
5908,pretty good place <SEP> positive,over rated park <SEP> negative,Hotels,0
5909,cozy beds <SEP> positive,super comfortable beds <SEP> positive,Hotels,1
5910,did heater <SEP> negative,little privacy bathroom <SEP> negative,Hotels,0
5911,suckssssss parking <SEP> negative,excellent massage <SEP> positive,Hotels,0
5912,funny guide <SEP> positive,very rude server <SEP> negative,Hotels,0
5913,heavenly bed <SEP> positive,gracious and friendly staff <SEP> positive,Hotels,0
5914,misrepresented gifts <SEP> negative,helpful and caring staff <SEP> positive,Hotels,0
5915,very nice and helpful receptionist <SEP> positive,friendly staff <SEP> positive,Hotels,0
5916,lack of affordable parking <SEP> negative,great for business travel <SEP> positive,Hotels,0
5917,fun place <SEP> negative,outdated carpet <SEP> negative,Hotels,0
5918,plentiful cabs <SEP> positive,very rude server <SEP> negative,Hotels,0
5919,prefect amenities <SEP> positive,little privacy bathroom <SEP> negative,Hotels,0
5920,very hard beds <SEP> negative,huge bathtubs <SEP> positive,Hotels,0
5921,nice accommodating <SEP> positive,amazing staff <SEP> positive,Hotels,0
5922,terrific adult pool service <SEP> positive,friendly staff <SEP> positive,Hotels,0
5923,recommend staying <SEP> positive,family friendly place <SEP> positive,Hotels,0
5924,unprofessional valet crew <SEP> negative,poor at best service <SEP> negative,Hotels,0
5925,very professional staff <SEP> positive,friendly staff <SEP> positive,Hotels,1
5926,prefect amenities <SEP> positive,a little outdated rooms <SEP> negative,Hotels,0
5927,excellent customer service <SEP> positive,great cleaning staff <SEP> positive,Hotels,0
5928,enjoyed lounge chairs <SEP> positive,understaffed front desk <SEP> negative,Hotels,0
5929,speed quick check in <SEP> positive,heavily congested elevators <SEP> negative,Hotels,0
5930,friendly staffs <SEP> positive,very attentive staff <SEP> positive,Hotels,0
5931,good tour guild <SEP> positive,terrible customer service <SEP> negative,Hotels,0
5932,  close parking garage <SEP> positive,clean room <SEP> positive,Hotels,0
5933,very friendly host <SEP> positive,friendly and attentive management <SEP> positive,Hotels,0
5934,very attentive servers <SEP> positive,mixed clientele <SEP> negative,Hotels,0
5935,decent for business trip <SEP> positive,painfully slow elevators <SEP> negative,Hotels,0
5936,300 years old hotel <SEP> negative,clean hotel <SEP> positive,Hotels,0
5937,delicious steak <SEP> positive,very nice breakfast buffet <SEP> positive,Hotels,0
5938,adequately financed water parks <SEP> positive,pricey valet parking <SEP> positive,Hotels,0
5939,significantly cheaper motel 6 <SEP> negative,surprisingly reasonable rates <SEP> positive,Hotels,0
5940,well - kept rooms <SEP> positive,clean room <SEP> positive,Hotels,0
5941,super - nice king suite <SEP> positive,gorgeous mountain views <SEP> positive,Hotels,0
5942,very good customer service <SEP> positive,great customer service <SEP> positive,Hotels,1
5943,beautifully decorated properties <SEP> positive,clean everything <SEP> positive,Hotels,0
5944,very easy check in <SEP> positive,painfully slow elevators <SEP> negative,Hotels,0
5945,pretty pricey drinks <SEP> negative,surprisingly reasonable rates <SEP> positive,Hotels,0
5946,excellent lobby staff <SEP> positive,spotless room <SEP> positive,Hotels,0
5947,decent nights rest <SEP> negative,clean comfortable rooms <SEP> positive,Hotels,0
5948,very nice bathroom <SEP> positive,clean comfortable rooms <SEP> positive,Hotels,0
5949,worst customer service <SEP> negative,poor freaking customer service <SEP> negative,Hotels,1
5950,seamless customer service <SEP> positive,amazing staff <SEP> positive,Hotels,0
5951,great everyone <SEP> positive,amazing staff <SEP> positive,Hotels,0
5952,poor service <SEP> negative,uneven service <SEP> negative,Hotels,1
5953,very professional and helpful staff <SEP> positive,friendly and attentive management <SEP> positive,Hotels,0
5954,top notch rooms <SEP> positive,free parking <SEP> positive,Hotels,0
